Gene_id,Recombination,GC3,TAA,TGA,TAG
ENSG00000231213,0.38159622891566264,41.29713423831071,1,0,0
ENSG00000144891,2.9436697671232883,43.40625101688849,0,1,0
ENSG00000153002,3.300637112149533,51.31544657829686,0,0,1
ENSG00000071794,0.07432602083333334,29.31881649891801,1,0,0
ENSG00000163755,0.9177315285714286,44.98702315069915,1,0,0
ENSG00000047457,1.9228533783783786,39.434620341087154,0,1,0
ENSG00000018408,1.7759102662337662,69.35873306701414,1,0,0
ENSG00000206199,1.2175875202312139,43.75858001836078,1,0,0
ENSG00000082996,1.0020939622641507,37.23332261666444,0,1,0
ENSG00000070087,0.7690207083333335,58.04393332145413,0,0,1
ENSG00000120742,0.39252532,65.23297279425657,0,1,0
ENSG00000198843,0.45426581818181816,52.299615498373264,0,0,1
ENSG00000163645,0.8193457073170735,52.139135299398305,1,0,0
ENSG00000181788,0.3351358947368421,67.17145505097312,0,1,0
ENSG00000260234,5.785928375000001,47.04705181655748,0,0,1
ENSG00000163646,2.5092376266666663,50.65439053857188,0,1,0
ENSG00000197953,0.8051388529411766,38.76451077943615,1,0,0
ENSG00000114771,0.15762865789473685,36.911585365853654,1,0,0
ENSG00000114790,0.5157657765957447,58.82121815407943,0,1,0
ENSG00000144597,2.589861306569343,51.19997813251695,0,1,0
ENSG00000196549,3.5188298323353293,45.36212260796213,0,1,0
ENSG00000206561,0.7430085450061653,52.43223372058115,0,1,0
ENSG00000114805,0.6262956395604395,48.102572168140355,0,1,0
ENSG00000174928,0.3473029032258064,54.19880697262346,0,1,0
ENSG00000169359,0.8423491052631578,45.25444939213742,1,0,0
ENSG00000163655,0.10029344262295081,35.286368149565305,1,0,0
ENSG00000163659,0.4238121538461539,43.44024138290231,0,1,0
ENSG00000174899,1.1391464705882353,47.64522579630911,1,0,0
ENSG00000174891,0.11728996288209606,32.336627507157296,1,0,0
ENSG00000118849,0.34304813333333334,60.45000370068833,1,0,0
ENSG00000118855,0.346372275,51.22609541616159,0,1,0
ENSG00000214216,2.4596362569269523,56.8406497438286,0,1,0
ENSG00000113810,0.06520914705882352,37.93624300975424,0,1,0
ENSG00000213186,0.3836157446808511,26.383657708685483,0,1,0
ENSG00000186432,0.0483653947368421,32.856659905341445,0,0,1
ENSG00000169251,1.32780013836478,38.90081692381143,1,0,0
ENSG00000196542,0.2734761111111112,49.35064935064935,0,1,0
ENSG00000154813,0.1653859220779221,52.025342750311594,0,1,0
ENSG00000090402,0.9960200000000001,29.74882443316728,0,1,0
ENSG00000114204,0.39723348,32.86702959078845,0,1,0
ENSG00000174776,0.982260282051282,38.34840837425776,1,0,0
ENSG00000114209,0.2916810508474576,42.20714698222634,0,1,0
ENSG00000163536,3.5514312857142856,39.19337479517354,1,0,0
ENSG00000173905,1.0907626956521739,46.48911735754129,0,0,1
ENSG00000114248,0.6763513409090909,45.82883510054128,1,0,0
ENSG00000163581,1.8581070000000002,43.45711067598561,0,1,0
ENSG00000186329,3.0867127499999993,43.63632910600495,1,0,0
ENSG00000075420,3.0536348282352943,47.18831642846166,1,0,0
ENSG00000121858,1.8743340754716982,58.206925323320824,1,0,0
ENSG00000177565,1.250648708029197,31.117352686314046,0,0,1
ENSG00000172667,0.4165518999999999,51.84669853975799,0,0,1
ENSG00000121879,1.099502440677966,36.007081989585835,0,1,0
ENSG00000171109,0.09116044000000001,37.4311271370566,1,0,0
ENSG00000114450,0.41697920967741936,39.07422257424963,1,0,0
ENSG00000136518,0.13572343478260873,38.661115106955435,0,1,0
ENSG00000136522,0.060369250000000006,38.55338524322164,1,0,0
ENSG00000136521,0.32869633333333337,42.788388400032225,1,0,0
ENSG00000058056,1.5514143788819874,52.7312153497779,1,0,0
ENSG00000114416,0.19666860674157305,33.639007114507145,1,0,0
ENSG00000205981,0.6678588571428575,25.390853108244414,0,1,0
ENSG00000058063,0.1477718392857143,37.705187377209185,0,0,1
ENSG00000078070,0.524570404040404,57.8423977471428,0,1,0
ENSG00000176597,0.9318159622641511,41.54396959447035,1,0,0
ENSG00000114796,0.14491206153846162,36.62960757792529,0,1,0
ENSG00000163872,0.22689737864077675,46.126301667412,0,1,0
ENSG00000114770,0.252506472,57.926621771154785,0,1,0
ENSG00000186038,1.3288633333333335,71.88543878425816,0,0,1
ENSG00000161203,0.5656696315789475,69.482626740848,0,0,1
ENSG00000145198,0.48639649999999995,69.84070796460176,0,1,0
ENSG00000145194,1.0218751785714286,71.68351121069554,0,0,1
ENSG00000090534,5.0165073571428564,61.130535134439455,1,0,0
ENSG00000156931,0.5790265160000001,38.393037824557844,0,1,0
ENSG00000113790,0.3172207843137256,46.02148476149954,0,1,0
ENSG00000073803,0.541690807486631,54.37316001422466,0,0,1
ENSG00000163900,0.3284604705882354,77.78711029958747,0,1,0
ENSG00000163898,0.6047932777777777,48.01950635157024,1,0,0
ENSG00000244405,0.3543068918918918,48.96211203451908,1,0,0
ENSG00000058866,5.307464882978723,65.7320612054642,1,0,0
ENSG00000113838,0.1808035714285714,49.112478795607544,1,0,0
ENSG00000090520,0.37549733333333335,46.239554317548745,0,1,0
ENSG00000090512,4.5135381875,53.994459847676644,0,1,0
ENSG00000113889,2.467166046153846,47.57069719143181,0,1,0
ENSG00000156976,0.3190933,45.54319946803719,0,1,0
ENSG00000181092,3.4932704230769227,57.142857142857146,0,1,0
ENSG00000163923,5.638939574999999,55.76923076923077,1,0,0
ENSG00000127241,1.0562250265957447,65.2628730915809,0,1,0
ENSG00000090530,1.1110999649122808,47.58521016796234,1,0,0
ENSG00000188729,1.6554370380952381,42.39738805970149,1,0,0
ENSG00000127252,0.33080087096774197,51.28692311805731,1,0,0
ENSG00000198836,0.5281229610389611,37.22008955307448,1,0,0
ENSG00000133657,2.3090755192307695,38.59944686216796,0,0,1
ENSG00000184203,1.5177415,52.175871283428876,1,0,0
ENSG00000145113,0.6281692641509434,57.2421132239304,0,1,0
ENSG00000185798,0.2844078,42.21080281525964,1,0,0
ENSG00000119231,0.09404171428571428,47.830802656635704,0,1,0
ENSG00000163975,2.741979638888889,78.14443478304425,1,0,0
ENSG00000075711,0.09620240336134454,33.30251953884012,0,1,0
ENSG00000183977,0.5751138750000001,32.95829532509133,1,0,0
ENSG00000170142,0.3669968,44.0038143390481,1,0,0
ENSG00000197885,0.12535754901960783,39.89637305699482,1,0,0
ENSG00000174748,0.2350995,54.55079327334682,1,0,0
ENSG00000174738,0.3481833703703704,41.07705926987606,1,0,0
ENSG00000151093,0.33886536363636366,34.07906759935843,0,1,0
ENSG00000163508,0.75528,59.95266665657356,1,0,0
ENSG00000152642,0.6615915555555556,58.83816632696975,1,0,0
ENSG00000144635,2.6602063235294118,40.26850495119703,0,1,0
ENSG00000173705,2.8327291122448974,57.810111699000586,0,0,1
ENSG00000144681,2.1566090412844034,60.864708296796586,0,1,0
ENSG00000168016,1.2303332447552449,58.97748762934668,1,0,0
ENSG00000076242,0.23980172173913042,53.58733404771193,1,0,0
ENSG00000060971,0.8280605555555556,74.30398117142703,0,1,0
ENSG00000144671,1.5100436944444444,71.87675070028011,0,1,0
ENSG00000093217,2.118426,55.99676844704884,0,1,0
ENSG00000157036,0.4758026144578314,55.60164210290331,0,0,1
ENSG00000183873,2.761502031496063,77.47533755092516,0,1,0
ENSG00000114745,0.2718977,70.45744689548258,0,1,0
ENSG00000144655,4.546178583333334,66.10169491525424,0,1,0
ENSG00000168334,0.42143818181818177,65.65727766287971,0,1,0
ENSG00000168329,2.532769033333334,65.44035123905047,0,1,0
ENSG00000188846,0.6349827999999998,58.44626135569531,1,0,0
ENSG00000177842,0.19068825,54.82316320957525,0,1,0
ENSG00000157093,0.33706680000000006,63.945578231292515,0,0,1
ENSG00000114812,2.303807761904762,72.95050421760718,0,1,0
ENSG00000114857,0.1361528214285714,43.39753986860741,0,1,0
ENSG00000114853,0.5612563333333334,83.51658845356324,0,0,1
ENSG00000010282,1.3107733076923078,72.52742927096801,0,0,1
ENSG00000180432,0.2617023333333333,71.26704449806408,0,1,0
ENSG00000185219,0.14577755555555558,56.13553631716932,0,0,1
ENSG00000178917,0.30014939999999984,42.90091036414566,1,0,0
ENSG00000186448,0.10634093023255811,51.23908156162352,1,0,0
ENSG00000169981,0.140612,52.259696149621526,0,0,1
ENSG00000196653,0.042387875000000005,34.90381769754366,1,0,0
ENSG00000163817,8.669532828571429,82.79126156636983,0,1,0
ENSG00000173585,0.4363841428571427,63.34885863517149,0,1,0
ENSG00000172215,0.1665132777777778,70.84548104956268,0,0,1
ENSG00000173578,0.21451062500000004,78.77578176979375,0,1,0
ENSG00000160791,2.320709,62.039660056657226,0,1,0
ENSG00000241186,7.372109750000001,58.24234639263541,1,0,0
ENSG00000160808,1.0940794285714286,68.39322685595978,1,0,0
ENSG00000160801,1.2397394166666664,77.08387874614353,0,1,0
ENSG00000160799,2.4621099805825244,70.8536277424344,0,1,0
ENSG00000160796,0.34983945833333335,71.84473388094457,0,1,0
ENSG00000076201,0.3249805416666667,73.5995151567728,0,1,0
ENSG00000163832,0.4161552222222223,66.46919184917151,0,1,0
ENSG00000114646,0.1747907857142857,69.10624755833857,1,0,0
ENSG00000164045,0.46845130303030297,56.77349283019386,0,1,0
ENSG00000164048,0.32136538000000003,55.964054762236536,0,1,0
ENSG00000164049,2.6294332000000007,51.69191320062821,1,0,0
ENSG00000164050,0.7122702777777777,70.52833760920495,0,0,1
ENSG00000164053,0.7114100000000001,49.32617731507065,0,1,0
ENSG00000164054,0.7804703684210526,68.30346862638332,0,1,0
ENSG00000114268,1.030791303030303,70.31595236488828,0,1,0
ENSG00000114270,1.3091335263157897,55.384554991805445,0,1,0
ENSG00000010256,0.7332485714285711,66.33337926994378,0,0,1
ENSG00000225697,0.5186784444444444,71.18457917120911,0,1,0
ENSG00000213672,1.1991427692307692,69.82272102752032,0,0,1
ENSG00000068745,15.043531815789475,68.9688852414507,1,0,0
ENSG00000114302,5.4560145250000005,55.244131133082405,0,0,1
ENSG00000178467,0.8395750000000001,76.72763499445291,0,1,0
ENSG00000178252,0.26513640000000005,64.10022579300235,0,1,0
ENSG00000178057,0.996973,69.71600506756756,0,1,0
ENSG00000178035,0.331478,61.44413716989874,0,1,0
ENSG00000198218,0.21705369999999996,60.790260738249636,0,1,0
ENSG00000172053,0.39297633333333326,67.17273682662969,0,1,0
ENSG00000236980,0.6027833333333332,67.8830215486621,0,1,0
ENSG00000188315,0.36962366666666663,46.93515410718867,1,0,0
ENSG00000145020,0.08971516666666668,64.76644782410494,0,1,0
ENSG00000145029,0.20975339999999995,70.46782073067119,0,1,0
ENSG00000173540,0.9198608333333335,76.66966521023122,0,1,0
ENSG00000164077,0.3278548333333334,74.56856848009168,0,1,0
ENSG00000003756,0.09089916666666668,48.791260395241025,0,1,0
ENSG00000001617,0.2933059,77.82226887971352,0,1,0
ENSG00000114353,1.9289550000000002,74.08693359344116,0,1,0
ENSG00000114737,2.557853666666666,68.42090537742712,0,1,0
ENSG00000145041,0.8555041621621624,49.44512923687508,0,1,0
ENSG00000164081,0.11037306250000002,72.78145978363492,1,0,0
ENSG00000164082,0.293698,72.31189390854547,0,1,0
ENSG00000090097,0.044241399999999986,73.72227876415731,0,1,0
ENSG00000162244,0.074884,63.63563144121775,0,0,1
ENSG00000164087,0.06442238636363637,67.65073897426838,0,1,0
ENSG00000173366,1.1330908000000002,84.86204717775905,0,0,1
ENSG00000247596,1.2987758333333335,78.14565826330532,0,1,0
ENSG00000164091,0.39459706666666683,49.151353548968395,0,1,0
ENSG00000010318,0.08852742857142852,50.503578032238295,1,0,0
ENSG00000010327,1.3449249500000002,71.17273915190609,0,1,0
ENSG00000168273,0.1630583076923077,63.8201136644428,0,1,0
ENSG00000163939,0.7210392087912089,42.995890338808266,1,0,0
ENSG00000016864,1.2984259999999999,47.52978583500324,0,1,0
ENSG00000114904,2.3097155135135137,56.77240034043525,0,1,0
ENSG00000055957,0.8698653703703704,73.50639113607961,0,1,0
ENSG00000163933,0.6920646874999999,58.4906192875337,0,1,0
ENSG00000163931,0.6259127260273973,74.64483334081085,0,0,1
ENSG00000056736,1.0665446470588233,54.59056008774937,0,0,1
ENSG00000113812,0.11008604545454546,44.40490794159619,0,1,0
ENSG00000144771,2.414241731182796,57.10875615499893,0,1,0
ENSG00000144730,2.7213851399999998,62.971675914215226,1,0,0
ENSG00000163666,0.4501967368421052,41.90255938308236,0,0,1
ENSG00000157500,0.51039096875,34.10012707825903,1,0,0
ENSG00000239388,0.3975600344827584,44.472789115646265,1,0,0
ENSG00000174844,0.6314503942307693,33.493361802191515,1,0,0
ENSG00000174840,0.22554059999999992,64.78875680171906,1,0,0
ENSG00000168374,0.14881496296296295,47.83378387763475,1,0,0
ENSG00000174839,0.18080215909090908,38.9002919175333,0,1,0
ENSG00000163687,0.507393325,68.21335973677195,0,0,1
ENSG00000163684,1.478531024390244,43.20000000000001,0,1,0
ENSG00000168301,1.079128875,50.01186060009589,0,1,0
ENSG00000198643,0.8096578813559321,62.93966027912269,1,0,0
ENSG00000188817,0.274837768115942,43.08351766806275,0,1,0
ENSG00000163632,0.09042576923076923,45.049386851838854,0,1,0
ENSG00000163634,0.08660163636363638,30.498758118510978,0,0,1
ENSG00000163635,0.21105812612612612,57.953014753057985,0,1,0
ENSG00000163636,0.8573038636363636,48.465878023371225,1,0,0
ENSG00000144741,0.5001169159292036,42.25592443912874,0,1,0
ENSG00000144749,1.1009187524271846,68.87171687687872,0,0,1
ENSG00000163376,1.200542090909091,38.54030458177314,1,0,0
ENSG00000144747,1.2635621818181815,33.25933048110808,1,0,0
ENSG00000144746,0.5140064444444445,67.62001683559177,1,0,0
ENSG00000163380,0.938061777777778,49.91087344028521,1,0,0
ENSG00000163412,3.1747658750000003,47.354030272910734,1,0,0
ENSG00000227124,0.31619921111111104,49.17256343443417,0,1,0
ENSG00000083937,0.21335053571428572,35.464323097701346,0,0,1
ENSG00000064835,0.4581255,36.890181282874714,1,0,0
ENSG00000175105,0.37034399999999995,29.556156194546155,0,1,0
ENSG00000179021,1.3485929130434784,43.51063829787234,0,1,0
ENSG00000184500,1.354700509090909,35.10891476315466,1,0,0
ENSG00000169379,1.4838089375000003,42.37377714185564,1,0,0
ENSG00000113966,1.7020713333333337,32.70395091250707,0,1,0
ENSG00000080200,0.25362561333333333,39.88157789933736,0,1,0
ENSG00000080822,0.4751857352941176,43.35933552651424,0,1,0
ENSG00000080819,1.8359800784313722,74.47365134865134,0,1,0
ENSG00000156990,0.2947535588235294,64.04437352640028,0,1,0
ENSG00000171135,0.25074350649350646,69.47463768115942,1,0,0
ENSG00000163704,0.6065758222222223,66.02638970666307,0,1,0
ENSG00000114021,0.2531250384615384,55.88941061753188,0,1,0
ENSG00000206535,0.15983440625,51.0282412852429,1,0,0
ENSG00000181458,0.40975839080459775,49.14084292812593,0,1,0
ENSG00000114354,0.016628444444444446,29.426472183839433,1,0,0
ENSG00000081154,0.21994592307692307,47.50319502328138,1,0,0
ENSG00000114391,0.3377298333333334,51.874226697394924,0,1,0
ENSG00000144802,0.8430489523809522,58.3723803282254,0,0,1
ENSG00000114439,0.28118542539682545,34.69375130755351,0,1,0
ENSG00000114455,0.41353870072992704,40.43331896817395,0,0,1
ENSG00000163507,0.10889949999999998,45.51118558647577,1,0,0
ENSG00000198919,0.09626414545454545,31.96944227061513,0,1,0
ENSG00000163519,1.2924527209302323,43.52584670231729,0,0,1
ENSG00000138472,6.773784260869566,39.39999462842102,0,0,1
ENSG00000241224,0.34793494736842107,44.16906069448442,1,0,0
ENSG00000177707,1.4500798883720931,34.46163831999735,0,1,0
ENSG00000240891,0.8877102685185185,68.83969540265537,0,1,0
ENSG00000144827,0.21099130555555556,51.848259842467016,1,0,0
ENSG00000176040,3.2356135921052633,54.415299284406466,1,0,0
ENSG00000144848,0.14261295918367348,35.80874045633082,1,0,0
ENSG00000144857,2.7988924642857147,68.13775466593906,0,0,1
ENSG00000206530,0.31842886538461534,33.903197844267524,1,0,0
ENSG00000114573,0.08355692105263157,40.02493454926537,0,1,0
ENSG00000184307,1.220402,58.537314122381986,0,1,0
ENSG00000151577,0.53808184375,68.63818714084354,0,1,0
ENSG00000181847,5.129803679999999,64.53180501154614,0,0,1
ENSG00000163424,0.29803680000000005,42.504373790384896,0,0,1
ENSG00000114638,2.612050157894737,54.26412722250567,1,0,0
ENSG00000113845,0.08922361363636364,53.16524666853614,0,1,0
ENSG00000144837,2.7937030000000003,59.008887208842296,0,0,1
ENSG00000144852,1.9326068888888888,74.43209305170792,0,1,0
ENSG00000163430,0.7955294554455444,60.51102707940656,1,0,0
ENSG00000153767,0.05189797142857144,49.74839592718521,0,1,0
ENSG00000114023,1.1163086923076921,49.317760474601414,0,0,1
ENSG00000138496,0.2563640882352941,45.06544710606372,1,0,0
ENSG00000163840,7.644686066666668,47.241424016877936,1,0,0
ENSG00000173200,3.439940693877551,40.129078451787876,1,0,0
ENSG00000173193,0.5056050793650794,45.822737077821124,1,0,0
ENSG00000121542,0.10887599999999999,37.18480734770091,0,1,0
ENSG00000065371,0.5537897428571428,67.7660495759766,1,0,0
ENSG00000114491,0.08563513636363636,59.30367410773263,0,1,0
ENSG00000163885,1.7473523749999997,72.7135131371037,1,0,0
ENSG00000197763,0.2939848333333333,46.74781382804838,0,0,1
ENSG00000114626,0.36377533333333334,73.81539223073241,0,1,0
ENSG00000179407,10.290681125,80.68669527896996,0,0,1
ENSG00000163902,0.3754860000000001,67.04065114659109,0,0,1
ENSG00000075785,0.11219101851851852,63.195247031828735,0,1,0
ENSG00000177646,5.80443366,64.8965005966589,0,1,0
ENSG00000172780,0.07524262500000001,88.09142121662593,0,1,0
ENSG00000183624,0.22156107142857145,57.57726819730657,0,1,0
ENSG00000196455,1.8393387931034477,35.37346494488862,1,0,0
ENSG00000034533,0.05556352941176472,45.890359478645124,1,0,0
ENSG00000198585,0.9906047499999999,70.70175438596492,0,1,0
ENSG00000114686,0.22421625000000003,37.040304562606984,1,0,0
ENSG00000129048,1.3091349230769227,39.88603988603989,1,0,0
ENSG00000091527,0.45278666666666667,34.11215767392457,0,1,0
ENSG00000158220,1.3707889591836733,74.81624029456415,1,0,0
ENSG00000158234,1.6010868275862062,36.72768518090127,1,0,0
ENSG00000051382,0.7478467328244275,39.333574848346174,1,0,0
ENSG00000206262,1.6028372,72.1861471861472,0,1,0
ENSG00000114113,0.509802607142857,62.057713052858674,0,1,0
ENSG00000114120,0.024109902439024392,36.06972789329102,0,0,1
ENSG00000155893,1.9769441978021973,65.19058740804753,1,0,0
ENSG00000114125,0.24249860000000006,75.4725540142013,0,1,0
ENSG00000163528,1.8210575970149252,50.844988344988344,1,0,0
ENSG00000069849,0.32863687719298246,52.66159892984307,0,1,0
ENSG00000181804,2.4709619023210827,42.81105764320443,1,0,0
ENSG00000152952,0.7396028425925927,35.175645168945444,1,0,0
ENSG00000163762,4.470525515151515,47.73647176038359,0,1,0
ENSG00000114744,0.2846804,52.99951783992285,0,0,1
ENSG00000196428,0.18129836,46.08299187739243,1,0,0
ENSG00000144895,0.19724580769230768,37.792122996032404,1,0,0
ENSG00000152580,0.7994629411764705,49.19750490608354,1,0,0
ENSG00000174953,0.08200435714285714,33.07485857052276,0,1,0
ENSG00000114850,0.5602027777777777,51.53452029849134,0,0,1
ENSG00000163660,0.14144320000000005,54.45816792185237,0,1,0
ENSG00000168779,0.46356725000000004,65.2137464075268,0,1,0
ENSG00000178053,0.2129891818181818,36.326485036571626,1,0,0
ENSG00000168827,0.016842605633802816,37.69572686995405,1,0,0
ENSG00000079257,0.016140191489361706,35.32951126752569,1,0,0
ENSG00000151967,1.6310900652173912,50.90715242216311,0,1,0
ENSG00000121871,1.5052282727272728,45.13368173899871,1,0,0
ENSG00000114200,0.33219510112359546,37.569991335440434,0,1,0
ENSG00000085274,0.1383039375,38.40333289154663,0,1,0
ENSG00000171757,0.8667681333333334,35.46550142384699,0,1,0
ENSG00000187033,0.5477071777777779,40.79949381962805,1,0,0
ENSG00000008952,0.34699697872340424,44.699794801641595,1,0,0
ENSG00000173890,0.4708348305084746,37.89635487121778,1,0,0
ENSG00000173889,0.2582573043478261,41.549675932854065,1,0,0
ENSG00000136603,0.10692989655172416,36.542986711853764,0,0,1
ENSG00000163728,0.3162823999999998,38.59302457037617,0,0,1
ENSG00000078081,0.9404977500000001,43.145145390120405,1,0,0
ENSG00000172578,4.4781699999999995,71.20831381794645,0,1,0
ENSG00000180834,1.830624894736843,83.84230486909713,0,1,0
ENSG00000175193,0.18879829268292683,42.541590770748336,1,0,0
ENSG00000161202,0.6026675,73.55678937519943,0,1,0
ENSG00000214160,0.5121869999999998,75.91422342182197,0,1,0
ENSG00000175166,0.382081,62.9382665768764,1,0,0
ENSG00000114859,1.921009375,68.21317976827444,0,1,0
ENSG00000163882,3.004759,54.52781513549681,0,1,0
ENSG00000163904,0.19469662068965515,49.4183595672515,0,1,0
ENSG00000136527,0.09511947826086957,39.95656557201395,1,0,0
ENSG00000163918,0.21492191176470585,33.44882529091785,1,0,0
ENSG00000113916,4.655166666666668,65.08001337269403,0,1,0
ENSG00000113946,0.7119984157303371,49.27287581699346,1,0,0
ENSG00000205835,13.021646104166669,47.50233208955224,1,0,0
ENSG00000187527,0.9080643703703704,52.145841337750035,1,0,0
ENSG00000178772,3.6529967999999995,82.96703296703296,0,0,1
ENSG00000172061,2.516100294117647,76.75240199172453,1,0,0
ENSG00000145014,1.6156960158730158,69.54046230161303,1,0,0
ENSG00000041802,0.9485050857142856,47.93128029082464,0,1,0
ENSG00000061938,0.9671626999999999,80.93696165302615,0,1,0
ENSG00000072274,0.4691036078431372,43.3576678860569,1,0,0
ENSG00000163958,4.200774759999999,77.8652056623005,0,1,0
ENSG00000213123,0.09345585714285713,57.781730092942915,0,1,0
ENSG00000145107,0.3541746363636364,57.8380476750042,0,1,0
ENSG00000163960,0.4514271578947368,43.1611149825784,1,0,0
ENSG00000163961,0.4930319130434783,54.76884226884226,1,0,0
ENSG00000174013,4.0223618000000005,51.20660730416828,0,1,0
ENSG00000163964,3.743011830188679,49.925489442077144,1,0,0
ENSG00000180370,1.0765668153846155,43.96010296010296,1,0,0
ENSG00000161267,1.2023908030303032,66.95717303920559,0,1,0
ENSG00000145016,1.1720481249999999,68.98088461580076,0,1,0
ENSG00000186001,1.044357358974359,44.42332449251649,0,1,0
ENSG00000114473,0.8031229807692308,48.43753136357638,0,1,0
ENSG00000188167,0.501322,68.39797662557845,0,1,0
ENSG00000178567,0.1296632222222222,49.46563356064579,0,1,0
ENSG00000172936,0.07419933333333333,71.70815712320811,0,1,0
ENSG00000172940,0.48565811111111107,68.79739201645997,0,1,0
ENSG00000179934,0.23513350000000002,51.347842507789636,0,1,0
ENSG00000182983,0.033542749999999996,46.575187259172374,0,0,1
ENSG00000186446,0.013112666666666667,32.35294117647059,1,0,0
ENSG00000181585,0.466402,76.45447975990405,0,1,0
ENSG00000172113,0.014944499999999996,58.27676890629055,0,1,0
ENSG00000164051,0.0037920000000000002,66.54931944275508,1,0,0
ENSG00000213689,0.31493066666666664,65.75966534982928,0,0,1
ENSG00000178149,0.001553,65.54784540785761,1,0,0
ENSG00000172046,0.021327250000000002,62.66508476228081,0,0,1
ENSG00000172037,0.063249,62.327611488845285,0,1,0
ENSG00000233276,0.11671066666666666,78.17830188716468,0,0,1
ENSG00000164062,0.22290839999999998,64.70891236968694,0,1,0
ENSG00000173531,0.07636049999999998,68.04477989542924,0,0,1
ENSG00000164078,0.0020517777777777774,67.34122385028792,0,1,0
ENSG00000114349,0.126097,87.73029439696107,0,1,0
ENSG00000214706,0.05016200000000001,69.8899039833367,0,1,0
ENSG00000186792,0.02464560000000001,67.72661648017069,1,0,0
ENSG00000243477,0.014395499999999997,66.72545275782231,0,1,0
ENSG00000114378,0.013967499999999999,71.60348855088043,0,1,0
ENSG00000068001,0.0139565,68.12180358527472,0,0,1
ENSG00000004838,0.013376999999999997,71.32673561803433,0,1,0
ENSG00000114395,0.044386499999999995,70.4035874439462,0,1,0
ENSG00000114738,0.01526718,73.88944079944098,0,0,1
ENSG00000145050,0.054449,61.82832422586521,0,1,0
ENSG00000214686,1.12895,67.84607071995464,0,0,1
ENSG00000229972,0.08597061538461534,60.96087851750171,0,1,0
ENSG00000173389,0.682964,62.56491307292843,0,1,0
ENSG00000041880,0.034808250000000006,74.54869223984656,0,1,0
ENSG00000114779,0.13366637499999998,73.96990929459542,0,1,0
ENSG00000248487,0.13002771428571433,71.87166201949887,0,1,0
ENSG00000243989,0.14827474999999998,66.31032346018289,0,1,0
ENSG00000114786,0.14827475,69.31561586066334,0,1,0
ENSG00000164086,0.087985,86.8064182194617,0,1,0
ENSG00000023330,0.26857746153846146,57.227944579968074,0,1,0
ENSG00000164088,0.022731,67.62569989642178,0,1,0
ENSG00000168237,0.0359394,66.68576880252057,0,1,0
ENSG00000163930,0.010758499999999997,69.75001552128431,0,1,0
ENSG00000010319,0.09533888888888889,68.89938065614744,0,1,0
ENSG00000114854,0.063238,80.52749719416386,0,0,1
ENSG00000010322,0.11043208571428571,73.32867799875605,0,1,0
ENSG00000168268,0.040322750000000004,79.41512649858146,0,1,0
ENSG00000114902,0.000665,47.70294693449716,0,1,0
ENSG00000016391,1.7636473414634148,84.55076654317641,1,0,0
ENSG00000113811,0.089504,40.46602954486186,1,0,0
ENSG00000168291,0.011047333333333334,44.34743911059701,0,0,1
ENSG00000172969,0.197899,55.2214119239155,0,1,0
ENSG00000178700,0.014338250000000002,45.21836506159015,1,0,0
ENSG00000231192,0.043539,39.49044585987261,1,0,0
ENSG00000236032,0.046526,41.80064308681672,0,0,1
ENSG00000233412,0.219854,39.42264228477501,1,0,0
ENSG00000230301,0.366799,39.73349165512237,0,0,1
ENSG00000197938,0.030059333333333337,38.397337429595495,0,0,1
ENSG00000232382,0.047575,42.07119741100323,1,0,0
ENSG00000174173,0.11939742857142854,35.0057121096725,1,0,0
ENSG00000066422,0.10642044444444447,45.72088692107667,0,1,0
ENSG00000174255,0.3847476,57.66423357664234,0,1,0
ENSG00000144843,12.419655111111116,58.93005586592178,0,0,1
ENSG00000180353,0.12120413333333334,54.44229998180068,0,1,0
ENSG00000189366,1.25518375,66.41775777414074,0,1,0
ENSG00000114547,0.819178,61.364097639215956,1,0,0
ENSG00000058262,0.07238645454545455,60.03518139847984,0,1,0
ENSG00000179348,0.9438635999999998,82.32996270854943,0,0,1
ENSG00000169714,0.02621342857142857,48.005771794285465,1,0,0
ENSG00000178804,0.7426104444444446,68.7160551984039,0,0,1
ENSG00000170893,0.66688875,66.59693165969317,0,1,0
ENSG00000169908,0.7528169333333333,53.82976803768308,0,0,1
ENSG00000174946,0.2865473333333333,48.93518518518518,1,0,0
ENSG00000168811,0.11596057142857145,57.431466899970836,1,0,0
ENSG00000163584,0.1752115,41.1181008948402,0,0,1
ENSG00000121853,1.3964267142857145,84.5926900310063,0,1,0
ENSG00000121864,0.05805616666666668,31.767199511649025,0,1,0
ENSG00000186090,2.481138083333333,69.0038665038665,0,0,1
ENSG00000161204,0.2508860666666667,69.24347073114679,0,0,1
ENSG00000175182,1.5516704000000003,70.97449830879825,0,1,0
ENSG00000090539,1.1211104000000005,77.46747302949039,0,0,1
ENSG00000213139,0.0266385,58.100558659217874,1,0,0
ENSG00000145192,1.0079894999999999,57.80200600919053,0,0,1
ENSG00000176945,1.083923153846154,64.753414936458,1,0,0
ENSG00000214097,1.4945074999999999,59.365179132620995,1,0,0
ENSG00000174007,0.8154050000000002,44.712070874861574,0,1,0
ENSG00000114503,0.8577347647058824,55.218813770658116,0,1,0
ENSG00000119227,3.4846999999999997,67.83759733036707,0,1,0
ENSG00000122068,1.4544424782608696,39.45308673920684,0,0,1
ENSG00000182899,1.416337,45.56899762145544,1,0,0
