Protein_id,Gene_id,PxAbundance,GC,TAA,TGA,TAG
ENSBTAP00000015941,ENSBTAG00000012015,0.037,36.5146248313399,1,0,0
ENSBTAP00000055271,ENSBTAG00000054180,1.77,55.66750629722922,1,0,0
ENSBTAP00000022760,ENSBTAG00000017123,0.047,40.61113037447989,0,1,0
ENSBTAP00000017043,ENSBTAG00000012827,0.007,73.24148476852963,0,1,0
ENSBTAP00000027753,ENSBTAG00000038116,12.6,54.335260115606935,0,0,1
ENSBTAP00000023091,ENSBTAG00000017366,0.287,73.31144465290808,0,1,0
ENSBTAP00000022232,ENSBTAG00000016724,0.082,79.77099236641222,0,1,0
ENSBTAP00000013135,ENSBTAG00000009960,0.67,74.53271028037383,0,1,0
ENSBTAP00000042949,ENSBTAG00000014409,0.029,39.11077618688772,0,1,0
ENSBTAP00000011341,ENSBTAG00000008597,0.387,86.74846625766871,0,1,0
ENSBTAP00000014212,ENSBTAG00000010734,9.55,58.659217877094974,0,1,0
ENSBTAP00000019472,ENSBTAG00000013880,1.07,77.21866422689844,1,0,0
ENSBTAP00000024666,ENSBTAG00000018531,382,47.46835443037975,1,0,0
ENSBTAP00000020944,ENSBTAG00000015773,0.09,46.265060240963855,0,0,1
ENSBTAP00000034171,ENSBTAG00000024603,0.262,81.5105697432204,0,1,0
ENSBTAP00000015749,ENSBTAG00000011860,0.154,37.11201079622132,1,0,0
ENSBTAP00000055802,ENSBTAG00000048122,0,83.84615384615384,0,1,0
ENSBTAP00000024018,ENSBTAG00000018043,5.59,74.14965986394557,1,0,0
ENSBTAP00000006992,ENSBTAG00000005316,58.8,47.605345911949684,1,0,0
ENSBTAP00000011601,ENSBTAG00000008808,0.448,64.42373761526568,0,1,0
ENSBTAP00000018917,ENSBTAG00000014233,19.5,34.699272488928,1,0,0
ENSBTAP00000056592,ENSBTAG00000049124,0.114,61.320754716981135,1,0,0
ENSBTAP00000024072,ENSBTAG00000018082,25.8,78.38235294117646,1,0,0
ENSBTAP00000032266,ENSBTAG00000013769,0.788,34.93626644736842,0,1,0
ENSBTAP00000022116,ENSBTAG00000016627,0.002,27.49781085814361,1,0,0
ENSBTAP00000012504,ENSBTAG00000009502,0.138,62.3115193264447,0,1,0
ENSBTAP00000026526,ENSBTAG00000019910,11.9,57.61772853185595,0,0,1
ENSBTAP00000046374,ENSBTAG00000014766,61.6,47.91133036081333,1,0,0
ENSBTAP00000039204,ENSBTAG00000034871,0.27,52.01005025125628,0,1,0
ENSBTAP00000055578,ENSBTAG00000002209,23.8,66.11558657586401,1,0,0
ENSBTAP00000027737,ENSBTAG00000020815,0.089,33.978058251980215,0,1,0
ENSBTAP00000038782,ENSBTAG00000052067,0.111,68.0379746835443,0,1,0
ENSBTAP00000013832,ENSBTAG00000010470,3.76,78.78787878787878,0,1,0
ENSBTAP00000015624,ENSBTAG00000011763,0.199,38.94927536231884,1,0,0
ENSBTAP00000054334,ENSBTAG00000000560,103,50.60532687651332,1,0,0
ENSBTAP00000010742,ENSBTAG00000008170,0.006,44.67004487318371,0,1,0
ENSBTAP00000013288,ENSBTAG00000010073,1.63,74.56265857609387,0,1,0
ENSBTAP00000013182,ENSBTAG00000009996,1.08,77.29809443462425,0,1,0
ENSBTAP00000023058,ENSBTAG00000017339,0.122,65.82329147217155,0,0,1
ENSBTAP00000019518,ENSBTAG00000014655,2.07,67.72030651340997,0,1,0
ENSBTAP00000018109,ENSBTAG00000013623,11.4,85.41666666666667,0,1,0
ENSBTAP00000027728,ENSBTAG00000020807,18.7,65.67164179104478,1,0,0
ENSBTAP00000022826,ENSBTAG00000017177,0.713,38.388625592417064,1,0,0
ENSBTAP00000035991,ENSBTAG00000025612,0.55,70.28012890887842,0,1,0
ENSBTAP00000052751,ENSBTAG00000039602,7.18,67.87878787878788,1,0,0
ENSBTAP00000014960,ENSBTAG00000011257,3.0,45.95541045817289,0,1,0
ENSBTAP00000011175,ENSBTAG00000008482,1.0,43.463501078114675,0,0,1
ENSBTAP00000023928,ENSBTAG00000017986,0.286,78.09678285495238,0,1,0
ENSBTAP00000024275,ENSBTAG00000018237,0.017,64.13481769000659,0,1,0
ENSBTAP00000046424,ENSBTAG00000025021,0,48.32532072060417,0,1,0
ENSBTAP00000048046,ENSBTAG00000033187,99.2,76.37795275590551,1,0,0
ENSBTAP00000020188,ENSBTAG00000015171,0.679,77.95593316944995,0,1,0
ENSBTAP00000022799,ENSBTAG00000025667,0.062,80.55784059988656,0,1,0
ENSBTAP00000008444,ENSBTAG00000006439,0.022,41.397590361445786,0,1,0
ENSBTAP00000026009,ENSBTAG00000019525,1.25,32.77028447106572,0,1,0
ENSBTAP00000011795,ENSBTAG00000020116,3.3,77.0722013234682,0,1,0
ENSBTAP00000053667,ENSBTAG00000000024,0,46.45117810901565,0,1,0
ENSBTAP00000048421,ENSBTAG00000019007,6.2,51.12781954887218,0,1,0
ENSBTAP00000007776,ENSBTAG00000005922,3.16,85.61872909698997,0,1,0
ENSBTAP00000053155,ENSBTAG00000043584,6.19,28.634361233480178,1,0,0
ENSBTAP00000012896,ENSBTAG00000009777,11.8,31.12979094076655,0,0,1
ENSBTAP00000030725,ENSBTAG00000022681,0.058,48.10606060606061,1,0,0
ENSBTAP00000011617,ENSBTAG00000001632,0.253,51.75045478968187,0,1,0
ENSBTAP00000033805,ENSBTAG00000002280,11.8,37.233650572999316,1,0,0
ENSBTAP00000053652,ENSBTAG00000016167,0.071,40.03712571220754,0,1,0
ENSBTAP00000011616,ENSBTAG00000022520,0.046,40.02981105263274,0,0,1
ENSBTAP00000022679,ENSBTAG00000017055,0.098,75.0,0,1,0
ENSBTAP00000030951,ENSBTAG00000022826,0.082,90.08498583569406,0,0,1
ENSBTAP00000044404,ENSBTAG00000033214,0.182,31.019654879185435,0,1,0
ENSBTAP00000011082,ENSBTAG00000008421,0,81.77884202920042,0,0,1
ENSBTAP00000009329,ENSBTAG00000007093,0.055,81.03727714748784,0,1,0
ENSBTAP00000007275,ENSBTAG00000005532,0.142,73.80224260958205,0,0,1
ENSBTAP00000028744,ENSBTAG00000021573,0.158,59.030837004405285,1,0,0
ENSBTAP00000016839,ENSBTAG00000012676,202,78.90772128060263,0,0,1
ENSBTAP00000034515,ENSBTAG00000024869,0.72,70.73544826735726,0,1,0
ENSBTAP00000014821,ENSBTAG00000011160,0.432,59.62732919254658,0,0,1
ENSBTAP00000029276,ENSBTAG00000021959,0.143,47.96116504854369,0,0,1
ENSBTAP00000010047,ENSBTAG00000007638,0.052,76.4797507788162,0,1,0
ENSBTAP00000048971,ENSBTAG00000032424,0.096,56.43516867858537,1,0,0
ENSBTAP00000040694,ENSBTAG00000045664,0.649,63.50969877585847,0,1,0
ENSBTAP00000005725,ENSBTAG00000004364,0.081,72.155515127013,0,0,1
ENSBTAP00000009995,ENSBTAG00000007599,0.036,85.45188043700614,0,1,0
ENSBTAP00000028637,ENSBTAG00000021483,0.691,59.72253552898714,0,1,0
ENSBTAP00000025601,ENSBTAG00000026016,0.147,57.48031496062992,1,0,0
ENSBTAP00000027245,ENSBTAG00000020445,0.001,78.003120124805,1,0,0
ENSBTAP00000000256,ENSBTAG00000000211,0.01,85.63508504590192,0,1,0
ENSBTAP00000041048,ENSBTAG00000030775,18.7,74.19446145294273,1,0,0
ENSBTAP00000018091,ENSBTAG00000013606,11.8,69.64771590175711,0,1,0
ENSBTAP00000014167,ENSBTAG00000010693,2.35,50.83973883231397,0,1,0
ENSBTAP00000003750,ENSBTAG00000002887,0.258,76.32241813602015,0,1,0
ENSBTAP00000012108,ENSBTAG00000009188,6.69,43.7190900098912,0,1,0
ENSBTAP00000033245,ENSBTAG00000000771,4.88,63.66187402970045,0,1,0
ENSBTAP00000013634,ENSBTAG00000010321,0.132,51.19453924914676,1,0,0
ENSBTAP00000006183,ENSBTAG00000004709,0.311,39.52941176470588,0,1,0
ENSBTAP00000043550,ENSBTAG00000013905,0.033,34.332134187359244,1,0,0
ENSBTAP00000020757,ENSBTAG00000015630,0,30.06535947712418,0,1,0
ENSBTAP00000053688,ENSBTAG00000044032,0.527,61.110350835371364,1,0,0
ENSBTAP00000007664,ENSBTAG00000005828,0.125,61.1,0,1,0
ENSBTAP00000026215,ENSBTAG00000019669,0.002,50.44302705077512,0,1,0
ENSBTAP00000035695,ENSBTAG00000025485,259,54.87962962962963,1,0,0
ENSBTAP00000001045,ENSBTAG00000000789,4.08,75.06925207756233,0,1,0
ENSBTAP00000000958,ENSBTAG00000000718,0.085,81.47810218978103,0,1,0
ENSBTAP00000036113,ENSBTAG00000003675,1.53,83.5076232167915,0,1,0
ENSBTAP00000013662,ENSBTAG00000010348,1.34,84.94175411572158,0,1,0
ENSBTAP00000033722,ENSBTAG00000020878,0,39.85516743761913,0,0,1
ENSBTAP00000043442,ENSBTAG00000032518,0.035,38.513513513513516,0,1,0
ENSBTAP00000029826,ENSBTAG00000022120,422,47.11110650814035,0,0,1
ENSBTAP00000025698,ENSBTAG00000019300,18.2,36.17886178861789,1,0,0
ENSBTAP00000052687,ENSBTAG00000001442,0,53.982300884955755,1,0,0
ENSBTAP00000013295,ENSBTAG00000038134,0.33,73.4065934065934,0,0,1
ENSBTAP00000000357,ENSBTAG00000000287,0.21,30.711119435599677,0,1,0
ENSBTAP00000056158,ENSBTAG00000047616,0.297,53.42163355408388,0,1,0
ENSBTAP00000009882,ENSBTAG00000000590,0.109,71.70305676855895,0,0,1
ENSBTAP00000056258,ENSBTAG00000006525,0,77.64349241022668,0,1,0
ENSBTAP00000002433,ENSBTAG00000001867,0.13,64.11288200210099,0,1,0
ENSBTAP00000001668,ENSBTAG00000011396,25.4,46.779661016949156,1,0,0
ENSBTAP00000019121,ENSBTAG00000014380,2.39,90.4153872620684,0,0,1
ENSBTAP00000005195,ENSBTAG00000003975,0.123,75.03581661891118,0,1,0
ENSBTAP00000008001,ENSBTAG00000006089,0.066,48.287447096295644,0,1,0
ENSBTAP00000006800,ENSBTAG00000005158,0.891,67.21006384708485,0,0,1
ENSBTAP00000001290,ENSBTAG00000000974,0.459,41.88440221694378,1,0,0
ENSBTAP00000006831,ENSBTAG00000005184,0.002,67.2,0,1,0
ENSBTAP00000001707,ENSBTAG00000001295,0.034,75.48826077559248,0,1,0
ENSBTAP00000046899,ENSBTAG00000035662,0.293,63.233727237504844,0,0,1
ENSBTAP00000016661,ENSBTAG00000012550,0,53.269283330684885,1,0,0
ENSBTAP00000022271,ENSBTAG00000016747,29.1,66.95906432748538,0,0,1
ENSBTAP00000053787,ENSBTAG00000038316,0.078,51.58940397350993,0,1,0
ENSBTAP00000002142,ENSBTAG00000001635,118,66.21993346962223,0,1,0
ENSBTAP00000042194,ENSBTAG00000031548,0.064,70.67765098302641,0,1,0
ENSBTAP00000046261,ENSBTAG00000052363,0.345,51.07142857142857,1,0,0
ENSBTAP00000007542,ENSBTAG00000005738,0.066,59.73612277313175,0,1,0
ENSBTAP00000002538,ENSBTAG00000039483,0.36,42.871587462082914,1,0,0
ENSBTAP00000043277,ENSBTAG00000032372,0.036,67.13554987212277,1,0,0
ENSBTAP00000043445,ENSBTAG00000027015,22.8,46.31578947368421,1,0,0
ENSBTAP00000043763,ENSBTAG00000004801,8.45,57.1154756581889,1,0,0
ENSBTAP00000053270,ENSBTAG00000020281,0.21,49.40724575517104,0,0,1
ENSBTAP00000038742,ENSBTAG00000027162,0.214,50.0,1,0,0
ENSBTAP00000041860,ENSBTAG00000002953,845,45.283018867924525,1,0,0
ENSBTAP00000019921,ENSBTAG00000014964,54.4,81.42493638676845,0,1,0
ENSBTAP00000017450,ENSBTAG00000013128,31.2,55.5765595463138,1,0,0
ENSBTAP00000001464,ENSBTAG00000001107,12.3,42.42424242424242,0,1,0
ENSBTAP00000013155,ENSBTAG00000038426,0.088,56.287425149700596,0,1,0
ENSBTAP00000014377,ENSBTAG00000010835,0,69.57446808510639,1,0,0
ENSBTAP00000040151,ENSBTAG00000006937,0.207,60.49382716049383,1,0,0
ENSBTAP00000039600,ENSBTAG00000011075,16.2,70.8029197080292,0,1,0
ENSBTAP00000033425,ENSBTAG00000038215,0.181,39.45442527272241,0,1,0
ENSBTAP00000044263,ENSBTAG00000008897,0.222,54.8739579155136,0,1,0
ENSBTAP00000006570,ENSBTAG00000004991,0.042,51.8904334908397,0,1,0
ENSBTAP00000022912,ENSBTAG00000017244,0.361,41.87193546249669,0,1,0
ENSBTAP00000039161,ENSBTAG00000027420,0.254,74.5744425797171,0,0,1
ENSBTAP00000027147,ENSBTAG00000020366,15.5,84.95074728136208,0,1,0
ENSBTAP00000020114,ENSBTAG00000015117,7.86,77.30090605627086,0,1,0
ENSBTAP00000045110,ENSBTAG00000016590,0.451,71.09375,0,1,0
ENSBTAP00000049885,ENSBTAG00000031010,1.64,42.32756935507518,0,0,1
ENSBTAP00000021391,ENSBTAG00000016072,0.061,83.41880341880342,0,1,0
ENSBTAP00000017739,ENSBTAG00000013340,7.57,68.70864427952014,1,0,0
ENSBTAP00000040788,ENSBTAG00000030584,0,59.61538461538461,0,0,1
ENSBTAP00000019591,ENSBTAG00000014721,0.001,61.979566659610576,0,1,0
ENSBTAP00000029139,ENSBTAG00000021857,0.03,51.907524826385306,1,0,0
ENSBTAP00000051511,ENSBTAG00000011124,0,88.36633663366337,0,1,0
ENSBTAP00000001839,ENSBTAG00000001400,7.76,83.90360910150895,0,1,0
ENSBTAP00000028499,ENSBTAG00000021378,0.756,72.34665495535062,0,1,0
ENSBTAP00000034004,ENSBTAG00000016550,0.086,46.55581947743468,1,0,0
ENSBTAP00000054923,ENSBTAG00000048151,0.535,29.554178075113928,1,0,0
ENSBTAP00000023485,ENSBTAG00000017655,0.039,42.411939755707785,0,1,0
ENSBTAP00000002552,ENSBTAG00000001965,0.019,81.92219679633867,1,0,0
ENSBTAP00000052867,ENSBTAG00000011044,0,72.99630086313194,0,1,0
ENSBTAP00000039095,ENSBTAG00000027383,0.791,48.57142857142857,0,1,0
ENSBTAP00000000923,ENSBTAG00000003144,0.022,43.862392494136046,0,1,0
ENSBTAP00000024060,ENSBTAG00000018073,8.19,80.58533758330918,0,1,0
ENSBTAP00000024797,ENSBTAG00000018635,36.0,80.76386356478642,0,1,0
ENSBTAP00000026650,ENSBTAG00000020009,0.196,53.2994923857868,1,0,0
ENSBTAP00000022771,ENSBTAG00000017132,0.329,89.29824561403508,0,1,0
ENSBTAP00000028708,ENSBTAG00000021544,106,56.209150326797385,1,0,0
ENSBTAP00000028844,ENSBTAG00000021645,0.068,44.32432432432432,1,0,0
ENSBTAP00000005307,ENSBTAG00000004063,81.9,78.46153846153847,0,1,0
ENSBTAP00000005311,ENSBTAG00000004064,1.27,45.80936114107635,0,1,0
ENSBTAP00000055685,ENSBTAG00000021904,0.087,85.10795601244725,0,1,0
ENSBTAP00000027868,ENSBTAG00000020922,0.119,79.16666666666667,0,0,1
ENSBTAP00000013165,ENSBTAG00000009982,7.37,75.94108019639934,0,1,0
ENSBTAP00000017592,ENSBTAG00000013219,0.041,51.070876215613794,0,1,0
ENSBTAP00000011212,ENSBTAG00000008507,0.103,80.43517406962786,0,1,0
ENSBTAP00000009060,ENSBTAG00000006901,0.171,37.903225806451616,0,0,1
ENSBTAP00000023448,ENSBTAG00000017627,1.18,68.01560352494138,1,0,0
ENSBTAP00000014487,ENSBTAG00000010906,0.058,56.6666465599094,0,1,0
ENSBTAP00000013950,ENSBTAG00000010549,0.215,39.246119733924616,0,0,1
ENSBTAP00000048186,ENSBTAG00000038916,0.002,71.938056912906,0,0,1
ENSBTAP00000014583,ENSBTAG00000010986,0.009,85.5775075303578,0,1,0
ENSBTAP00000012154,ENSBTAG00000009223,1010,83.53413654618474,0,1,0
ENSBTAP00000053548,ENSBTAG00000021237,0.009,68.5762695750598,0,0,1
ENSBTAP00000044772,ENSBTAG00000033446,0.135,33.557046979865774,1,0,0
ENSBTAP00000025851,ENSBTAG00000019403,2.25,46.3439857590913,1,0,0
ENSBTAP00000051861,ENSBTAG00000040574,0,54.0,0,1,0
ENSBTAP00000007473,ENSBTAG00000005688,6.57,87.29818107500512,0,1,0
ENSBTAP00000055722,ENSBTAG00000047917,0,72.0,0,0,1
ENSBTAP00000054732,ENSBTAG00000048250,2.03,31.638418079096045,1,0,0
ENSBTAP00000027425,ENSBTAG00000034368,0.169,80.85106382978724,0,1,0
ENSBTAP00000014517,ENSBTAG00000010928,0,68.75,0,1,0
ENSBTAP00000051721,ENSBTAG00000038377,0.006,47.09944751381215,0,1,0
ENSBTAP00000003283,ENSBTAG00000002531,0.001,53.994421402246445,0,0,1
ENSBTAP00000024911,ENSBTAG00000018715,0.397,58.888888888888886,1,0,0
ENSBTAP00000019599,ENSBTAG00000014603,1.14,59.94642398444094,0,1,0
ENSBTAP00000001939,ENSBTAG00000020243,0.254,51.70384138785626,1,0,0
ENSBTAP00000006234,ENSBTAG00000004749,0.081,43.90934844192635,0,1,0
ENSBTAP00000011966,ENSBTAG00000009076,2.74,78.62068965517241,0,1,0
ENSBTAP00000000217,ENSBTAG00000000191,0.882,64.90066225165563,0,1,0
ENSBTAP00000037465,ENSBTAG00000011275,0,83.90985772091149,1,0,0
ENSBTAP00000000941,ENSBTAG00000000704,0.646,77.61351037160013,1,0,0
ENSBTAP00000009288,ENSBTAG00000007065,0.173,85.625,0,1,0
ENSBTAP00000021303,ENSBTAG00000016004,9.17,40.26080039672774,1,0,0
ENSBTAP00000000703,ENSBTAG00000000540,0.074,84.88036056191774,0,1,0
ENSBTAP00000015811,ENSBTAG00000011917,0.039,51.726745025095006,0,0,1
ENSBTAP00000026327,ENSBTAG00000019757,0.203,59.01864431276196,0,1,0
ENSBTAP00000035752,ENSBTAG00000021134,0.059,83.21346527695277,0,0,1
ENSBTAP00000055103,ENSBTAG00000048295,0.127,39.42307692307692,1,0,0
ENSBTAP00000001091,ENSBTAG00000000825,13.7,83.49514563106796,0,1,0
ENSBTAP00000053783,ENSBTAG00000016726,0.025,46.364290856731465,1,0,0
ENSBTAP00000026608,ENSBTAG00000019975,0.294,49.130434782608695,0,1,0
ENSBTAP00000006841,ENSBTAG00000005189,0.453,80.88888888888889,0,0,1
ENSBTAP00000019270,ENSBTAG00000014494,0.173,72.58064516129032,0,1,0
ENSBTAP00000018362,ENSBTAG00000013819,0.516,82.45614035087719,0,0,1
ENSBTAP00000014666,ENSBTAG00000011043,47.5,82.38341968911917,0,0,1
ENSBTAP00000021641,ENSBTAG00000016269,2.35,35.61670602789024,0,0,1
ENSBTAP00000042687,ENSBTAG00000031933,0.053,66.08832807570978,0,1,0
ENSBTAP00000006032,ENSBTAG00000004597,0.008,63.782051282051285,0,0,1
ENSBTAP00000025783,ENSBTAG00000019354,0.339,76.2167424150933,0,0,1
ENSBTAP00000042723,ENSBTAG00000031967,0.397,51.66923844659943,0,1,0
ENSBTAP00000004021,ENSBTAG00000003089,0.003,67.15234546932811,0,1,0
ENSBTAP00000040863,ENSBTAG00000016108,0.076,80.91106290672451,0,0,1
ENSBTAP00000007241,ENSBTAG00000034506,4.44,40.25974025974026,0,1,0
ENSBTAP00000029116,ENSBTAG00000021842,9.9,70.009985218524,0,1,0
ENSBTAP00000001161,ENSBTAG00000000873,0.179,81.78218619134543,0,1,0
ENSBTAP00000018426,ENSBTAG00000031590,0.002,80.0,0,1,0
ENSBTAP00000040053,ENSBTAG00000027924,42.5,84.52950558213716,1,0,0
ENSBTAP00000053186,ENSBTAG00000013236,0,44.542684431792935,0,1,0
ENSBTAP00000018888,ENSBTAG00000014208,47.1,38.01343716597954,1,0,0
ENSBTAP00000015727,ENSBTAG00000011850,0.349,42.99891508560239,0,0,1
ENSBTAP00000009702,ENSBTAG00000007378,0.152,39.24564796905223,0,1,0
ENSBTAP00000028072,ENSBTAG00000021076,0.242,54.52528312046228,0,1,0
ENSBTAP00000011963,ENSBTAG00000009077,12.2,78.09187279151944,0,0,1
ENSBTAP00000003636,ENSBTAG00000002808,10.6,32.03125,1,0,0
ENSBTAP00000000497,ENSBTAG00000000385,0.005,63.7023730211605,1,0,0
ENSBTAP00000009723,ENSBTAG00000007397,5.4,41.54460719041278,1,0,0
ENSBTAP00000044467,ENSBTAG00000009341,0.159,43.660696678242864,0,1,0
ENSBTAP00000003506,ENSBTAG00000002708,12.4,30.872047848792032,0,1,0
ENSBTAP00000023071,ENSBTAG00000017349,5.12,63.802106120032164,1,0,0
ENSBTAP00000055250,ENSBTAG00000012482,0.044,78.9821707563643,1,0,0
ENSBTAP00000041650,ENSBTAG00000000504,0.513,35.646687697160885,1,0,0
ENSBTAP00000006510,ENSBTAG00000004950,17.6,74.4047619047619,0,1,0
ENSBTAP00000006291,ENSBTAG00000004792,4.37,60.33755274261603,0,0,1
ENSBTAP00000017152,ENSBTAG00000012904,0.069,71.88454409250687,0,1,0
ENSBTAP00000006301,ENSBTAG00000009785,0.078,72.70114942528735,0,1,0
ENSBTAP00000027405,ENSBTAG00000020567,0.001,37.638376383763834,1,0,0
ENSBTAP00000025671,ENSBTAG00000019280,368,81.42652619523714,0,1,0
ENSBTAP00000052216,ENSBTAG00000030507,5.4,70.62146892655367,0,0,1
ENSBTAP00000018574,ENSBTAG00000013973,33.1,90.97174884495948,0,0,1
ENSBTAP00000026477,ENSBTAG00000019872,0.044,66.1902760263416,0,1,0
ENSBTAP00000020444,ENSBTAG00000015380,0.473,40.204118982665044,1,0,0
ENSBTAP00000028049,ENSBTAG00000021062,0,73.87218045112782,1,0,0
ENSBTAP00000018278,ENSBTAG00000013755,0.879,76.40323709499643,0,1,0
ENSBTAP00000015645,ENSBTAG00000011782,0.002,60.741885625966,1,0,0
ENSBTAP00000024128,ENSBTAG00000018127,0.067,39.02088301382238,1,0,0
ENSBTAP00000002326,ENSBTAG00000001777,1478,73.27586206896552,0,0,1
ENSBTAP00000008338,ENSBTAG00000034693,2.38,60.43734237700682,1,0,0
ENSBTAP00000005606,ENSBTAG00000004281,8.11,76.47759572204409,0,1,0
ENSBTAP00000013970,ENSBTAG00000010565,6.7,80.39067835192353,0,1,0
ENSBTAP00000007685,ENSBTAG00000005842,0.029,78.67203219315896,0,1,0
ENSBTAP00000019726,ENSBTAG00000014814,0,52.82669138090825,1,0,0
ENSBTAP00000051478,ENSBTAG00000038464,0.091,83.36980306345733,0,1,0
ENSBTAP00000014594,ENSBTAG00000010989,0.121,50.27956222276709,0,1,0
ENSBTAP00000016409,ENSBTAG00000012366,19.2,52.605593684724525,0,1,0
ENSBTAP00000035359,ENSBTAG00000046041,0.024,46.882364027255505,0,0,1
ENSBTAP00000018496,ENSBTAG00000013916,0.17,51.48821827201323,0,1,0
ENSBTAP00000049395,ENSBTAG00000037726,0.897,80.37802335913402,0,0,1
ENSBTAP00000001192,ENSBTAG00000023541,0.123,35.947712418300654,1,0,0
ENSBTAP00000003225,ENSBTAG00000002484,0.066,76.81272415406207,0,1,0
ENSBTAP00000009636,ENSBTAG00000016520,3.56,87.42041356772594,0,1,0
ENSBTAP00000020255,ENSBTAG00000015226,0.682,77.24039829302987,0,1,0
ENSBTAP00000024453,ENSBTAG00000040393,81.8,51.76282051282051,0,1,0
ENSBTAP00000006596,ENSBTAG00000005010,0.165,83.57487922705315,0,1,0
ENSBTAP00000004029,ENSBTAG00000003096,0,52.05047318611987,1,0,0
ENSBTAP00000015875,ENSBTAG00000011963,308,66.61172057068151,0,1,0
ENSBTAP00000003312,ENSBTAG00000002557,1.98,44.027303754266214,0,1,0
ENSBTAP00000053678,ENSBTAG00000015235,1.99,42.87428812466642,1,0,0
ENSBTAP00000037867,ENSBTAG00000008331,1.53,75.33632286995515,0,1,0
ENSBTAP00000024473,ENSBTAG00000027878,9.63,55.42168674698795,1,0,0
ENSBTAP00000006877,ENSBTAG00000005219,0.121,35.4237549517595,1,0,0
ENSBTAP00000002117,ENSBTAG00000001614,0.108,64.61916461916462,0,1,0
ENSBTAP00000043206,ENSBTAG00000004086,0.187,77.36680195237841,0,1,0
ENSBTAP00000016940,ENSBTAG00000012745,24.1,75.36885072543463,0,1,0
ENSBTAP00000017685,ENSBTAG00000013298,1.7,42.66054880791723,0,0,1
ENSBTAP00000001311,ENSBTAG00000000988,0.068,29.910675912525626,0,1,0
ENSBTAP00000034278,ENSBTAG00000049496,3.9,46.84317718940937,0,1,0
ENSBTAP00000051168,ENSBTAG00000039035,77.3,76.5625,1,0,0
ENSBTAP00000002695,ENSBTAG00000002086,0.367,52.80635823210594,1,0,0
ENSBTAP00000012510,ENSBTAG00000009507,0.08,78.70722433460077,0,1,0
ENSBTAP00000011882,ENSBTAG00000009024,0.056,73.49768875192603,0,1,0
ENSBTAP00000003519,ENSBTAG00000002715,0.2,63.61031518624642,0,0,1
ENSBTAP00000037577,ENSBTAG00000014731,5031,70.57344197546551,0,1,0
ENSBTAP00000006585,ENSBTAG00000005003,0.045,79.0986790986791,0,0,1
ENSBTAP00000018309,ENSBTAG00000013778,0.034,36.678126803655644,0,1,0
ENSBTAP00000017819,ENSBTAG00000013393,0.022,81.16883116883118,0,1,0
ENSBTAP00000019675,ENSBTAG00000014790,0.2,79.80582524271844,0,1,0
ENSBTAP00000028386,ENSBTAG00000021302,129,83.70165745856353,1,0,0
ENSBTAP00000006535,ENSBTAG00000004965,0.252,45.548833189282625,0,1,0
ENSBTAP00000053177,ENSBTAG00000043961,0.013,41.38079483766236,0,1,0
ENSBTAP00000036823,ENSBTAG00000049856,46.9,88.0,0,1,0
ENSBTAP00000042153,ENSBTAG00000031519,190,75.72254335260115,0,0,1
ENSBTAP00000019284,ENSBTAG00000014506,4.97,81.9645732689211,0,1,0
ENSBTAP00000021360,ENSBTAG00000030179,0.124,82.23844282238443,0,0,1
ENSBTAP00000045494,ENSBTAG00000038124,16.5,64.326250213347,0,1,0
ENSBTAP00000022033,ENSBTAG00000016563,0.067,41.729298526628234,0,1,0
ENSBTAP00000015272,ENSBTAG00000011490,1.14,74.71698113207547,0,1,0
ENSBTAP00000053259,ENSBTAG00000039803,0.168,81.50397010742644,0,0,1
ENSBTAP00000010998,ENSBTAG00000008350,0.065,89.79933110367892,0,0,1
ENSBTAP00000008963,ENSBTAG00000006820,0.328,62.430939226519335,0,1,0
ENSBTAP00000024316,ENSBTAG00000018269,0.32,66.8723310373711,1,0,0
ENSBTAP00000025372,ENSBTAG00000019058,0.513,85.91001678645357,0,0,1
ENSBTAP00000007537,ENSBTAG00000005734,0.077,81.64983164983165,0,1,0
ENSBTAP00000026387,ENSBTAG00000019804,0.68,64.51612903225806,0,1,0
ENSBTAP00000007481,ENSBTAG00000005694,50.3,67.27272727272727,1,0,0
ENSBTAP00000010314,ENSBTAG00000007841,0.118,80.51044083526682,0,1,0
ENSBTAP00000035759,ENSBTAG00000000737,0.207,34.41543679536692,0,0,1
ENSBTAP00000009496,ENSBTAG00000007217,0,85.44869136703053,0,1,0
ENSBTAP00000012740,ENSBTAG00000009665,0.35,49.37257187257187,0,1,0
ENSBTAP00000004298,ENSBTAG00000003319,0.063,46.15384615384615,0,1,0
ENSBTAP00000002402,ENSBTAG00000001838,0.017,43.42851935111489,1,0,0
ENSBTAP00000037356,ENSBTAG00000012683,1.81,45.27820280478275,0,1,0
ENSBTAP00000013668,ENSBTAG00000010339,0.536,75.41915936930452,1,0,0
ENSBTAP00000027807,ENSBTAG00000020872,0,80.73654390934844,1,0,0
ENSBTAP00000026836,ENSBTAG00000020148,1.36,54.605916754737194,0,0,1
ENSBTAP00000030820,ENSBTAG00000011278,10.3,64.42427906060807,0,1,0
ENSBTAP00000048816,ENSBTAG00000038889,0.173,77.09923664122137,0,1,0
ENSBTAP00000027922,ENSBTAG00000020964,0.405,72.80009437386708,0,1,0
ENSBTAP00000026619,ENSBTAG00000019984,0.163,49.23857868020305,0,1,0
