Protein_id,Gene_id,PxAbundance,GC,TAA,TGA,TAG
ENSMUSP00000061337,ENSMUSG00000045275,0.018,62.9948911570113,1,0,0
ENSMUSP00000051441,ENSMUSG00000050103,0.153,42.23946509680728,1,0,0
ENSMUSP00000036471,ENSMUSG00000039199,0.002,66.18556701030928,0,0,1
ENSMUSP00000124872,ENSMUSG00000026163,2.04,50.56747118113773,1,0,0
ENSMUSP00000089265,ENSMUSG00000073724,0,53.82290548499144,0,0,1
ENSMUSP00000033088,ENSMUSG00000030816,4.46,68.59379691276872,0,1,0
ENSMUSP00000015484,ENSMUSG00000015340,7.61,56.50748190486795,1,0,0
ENSMUSP00000104235,ENSMUSG00000018565,4.25,57.90685938177091,0,1,0
ENSMUSP00000027655,ENSMUSG00000026404,0.377,54.516129032258064,0,1,0
ENSMUSP00000060246,ENSMUSG00000058672,1022,76.45739910313901,0,1,0
ENSMUSP00000027264,ENSMUSG00000026095,0.167,44.05725054532798,0,0,1
ENSMUSP00000044326,ENSMUSG00000030236,6.13,37.836596968691225,1,0,0
ENSMUSP00000085499,ENSMUSG00000045216,0.17,84.46601941747574,0,0,1
ENSMUSP00000022446,ENSMUSG00000021890,1.69,65.05576208178438,0,0,1
ENSMUSP00000031445,ENSMUSG00000029482,8.65,76.52303120356612,0,1,0
ENSMUSP00000027137,ENSMUSG00000025993,0.155,54.70165123842882,1,0,0
ENSMUSP00000097512,ENSMUSG00000075222,0.027,48.38709677419356,1,0,0
ENSMUSP00000106361,ENSMUSG00000010825,2.3,72.27471211589192,0,1,0
ENSMUSP00000110524,ENSMUSG00000079598,1.12,75.0,0,1,0
ENSMUSP00000029082,ENSMUSG00000027566,103,58.42477051061388,0,1,0
ENSMUSP00000082814,ENSMUSG00000055991,0.034,60.64007631686538,1,0,0
ENSMUSP00000077615,ENSMUSG00000094269,0.001,53.7469474969475,1,0,0
ENSMUSP00000046028,ENSMUSG00000038540,0.001,61.175485131927964,0,0,1
ENSMUSP00000108075,ENSMUSG00000040990,46.0,49.34472560470165,0,1,0
ENSMUSP00000049732,ENSMUSG00000046811,0.215,67.68991877687529,0,1,0
ENSMUSP00000098710,ENSMUSG00000034312,16.2,70.3883090324421,1,0,0
ENSMUSP00000128314,ENSMUSG00000026458,1.66,70.53526279023701,0,0,1
ENSMUSP00000029485,ENSMUSG00000027886,0.631,57.98816568047337,0,0,1
ENSMUSP00000033044,ENSMUSG00000030780,3.11,67.59000432484889,0,1,0
ENSMUSP00000119535,ENSMUSG00000020477,4.43,75.5952380952381,1,0,0
ENSMUSP00000022517,ENSMUSG00000021947,14.1,66.25,0,1,0
ENSMUSP00000099694,ENSMUSG00000075208,0.008,55.948553054662376,1,0,0
ENSMUSP00000056879,ENSMUSG00000048602,0.312,53.56793743890518,0,1,0
ENSMUSP00000020543,ENSMUSG00000020300,5.19,41.83940310959346,0,1,0
ENSMUSP00000136313,ENSMUSG00000020022,173,61.505504229938765,0,1,0
ENSMUSP00000093758,ENSMUSG00000036097,0.628,39.48247023685026,1,0,0
ENSMUSP00000106152,ENSMUSG00000058914,3.78,54.938006072874494,0,1,0
ENSMUSP00000029451,ENSMUSG00000027858,24.9,49.841684216684214,0,1,0
ENSMUSP00000132226,ENSMUSG00000024386,3.9,69.90876987135304,0,0,1
ENSMUSP00000075709,ENSMUSG00000068856,23.7,54.35294117647059,1,0,0
ENSMUSP00000060524,ENSMUSG00000068083,5.24,64.30678466076697,0,0,1
ENSMUSP00000056792,ENSMUSG00000013858,1.98,79.1082753877894,0,1,0
ENSMUSP00000100923,ENSMUSG00000019932,4.09,51.70454545454545,1,0,0
ENSMUSP00000115722,ENSMUSG00000074129,273,67.29643471536666,0,1,0
ENSMUSP00000075779,ENSMUSG00000058216,25.4,68.24644549763033,0,1,0
ENSMUSP00000025646,ENSMUSG00000024737,0.254,71.50259067357513,1,0,0
ENSMUSP00000008280,ENSMUSG00000008136,18.9,72.46031746031746,0,1,0
ENSMUSP00000020877,ENSMUSG00000020561,3.61,50.755287009063444,1,0,0
ENSMUSP00000022224,ENSMUSG00000021711,4.44,46.61517788001451,1,0,0
ENSMUSP00000108258,ENSMUSG00000026389,26.5,76.06197331088103,0,1,0
ENSMUSP00000112919,ENSMUSG00000038145,2.66,55.662441552622795,0,1,0
ENSMUSP00000027297,ENSMUSG00000026123,0.229,67.26253457960775,0,0,1
ENSMUSP00000092401,ENSMUSG00000070802,0.446,60.87613293051359,0,0,1
ENSMUSP00000069692,ENSMUSG00000056665,7.38,80.28846153846153,0,1,0
ENSMUSP00000129811,ENSMUSG00000025324,0.041,73.81244448204392,0,0,1
ENSMUSP00000023363,ENSMUSG00000022682,0.501,50.076103500761036,0,1,0
ENSMUSP00000034913,ENSMUSG00000061111,27.4,73.46938775510205,0,0,1
ENSMUSP00000130668,ENSMUSG00000039542,183,62.55265884070737,0,1,0
ENSMUSP00000103049,ENSMUSG00000042642,8.32,61.7152175769348,0,1,0
ENSMUSP00000046883,ENSMUSG00000027394,0.531,66.37698412698413,1,0,0
ENSMUSP00000095036,ENSMUSG00000071984,0.731,58.27284236426922,1,0,0
ENSMUSP00000074196,ENSMUSG00000032621,10.7,40.63019920757245,0,0,1
ENSMUSP00000102554,ENSMUSG00000020694,8.33,45.55834266948108,0,1,0
ENSMUSP00000058183,ENSMUSG00000036357,0.002,59.375,1,0,0
ENSMUSP00000067082,ENSMUSG00000053389,0.494,41.74757281553398,1,0,0
ENSMUSP00000027533,ENSMUSG00000026308,0.026,70.79037800687286,0,0,1
ENSMUSP00000002677,ENSMUSG00000002602,5.12,63.85087381485439,0,1,0
ENSMUSP00000043561,ENSMUSG00000036850,13.4,57.322619769557306,0,0,1
ENSMUSP00000027493,ENSMUSG00000026274,0.308,48.260543780774995,0,1,0
ENSMUSP00000020452,ENSMUSG00000020230,0.002,69.19342634288394,0,1,0
ENSMUSP00000025271,ENSMUSG00000024406,13.9,76.42787194220767,0,1,0
ENSMUSP00000063999,ENSMUSG00000036333,1.6,51.4050968640772,0,1,0
ENSMUSP00000059686,ENSMUSG00000078995,0.058,51.08837737993749,1,0,0
ENSMUSP00000054307,ENSMUSG00000046668,1.8,68.46613475816466,0,1,0
ENSMUSP00000041202,ENSMUSG00000038312,0.126,68.16608996539793,0,0,1
ENSMUSP00000092253,ENSMUSG00000070720,0.292,82.45614035087719,0,1,0
ENSMUSP00000022793,ENSMUSG00000022185,158,55.11726397635004,0,0,1
ENSMUSP00000113726,ENSMUSG00000074141,1.13,74.24577839434652,1,0,0
ENSMUSP00000133356,ENSMUSG00000006930,2.63,67.63486808965622,0,0,1
ENSMUSP00000047202,ENSMUSG00000036398,40.5,53.08080808080808,1,0,0
ENSMUSP00000054990,ENSMUSG00000044231,0.044,72.38805970149254,0,1,0
ENSMUSP00000058217,ENSMUSG00000045348,0.281,60.433651376951836,0,1,0
ENSMUSP00000023072,ENSMUSG00000022438,6.48,66.94570398790839,0,1,0
ENSMUSP00000108398,ENSMUSG00000079388,0,56.95364238410596,0,0,1
ENSMUSP00000047254,ENSMUSG00000035769,5.62,67.72068511198945,0,1,0
ENSMUSP00000030285,ENSMUSG00000028558,0.464,59.21562249421305,1,0,0
ENSMUSP00000040524,ENSMUSG00000040627,0.177,54.477304555564714,0,1,0
ENSMUSP00000080808,ENSMUSG00000074505,0.056,55.095561441661836,0,0,1
ENSMUSP00000112283,ENSMUSG00000022889,9.73,54.00593471810089,0,0,1
ENSMUSP00000063158,ENSMUSG00000044477,0.962,61.961963639003606,0,1,0
ENSMUSP00000099776,ENSMUSG00000027030,8.25,51.70556552962298,0,1,0
ENSMUSP00000014892,ENSMUSG00000014748,0,73.09644670050761,0,1,0
ENSMUSP00000046074,ENSMUSG00000038178,5.04,74.98430031313715,0,0,1
ENSMUSP00000041070,ENSMUSG00000034168,9.94,70.10309278350516,0,1,0
ENSMUSP00000095174,ENSMUSG00000043079,62.8,65.62707530066375,1,0,0
ENSMUSP00000126887,ENSMUSG00000092116,36.0,64.03508771929825,0,0,1
ENSMUSP00000094934,ENSMUSG00000049618,0.002,51.27388535031847,1,0,0
ENSMUSP00000045948,ENSMUSG00000036285,1.74,62.680115273775215,0,1,0
ENSMUSP00000025680,ENSMUSG00000024768,0.038,43.93939393939394,1,0,0
ENSMUSP00000084838,ENSMUSG00000067377,1.8,48.57102963473783,1,0,0
ENSMUSP00000030216,ENSMUSG00000028492,0.118,57.23270440251572,0,1,0
ENSMUSP00000032879,ENSMUSG00000030643,58.2,51.90833395805221,1,0,0
ENSMUSP00000101759,ENSMUSG00000036825,0.531,52.64187259773354,1,0,0
ENSMUSP00000079876,ENSMUSG00000059189,0.037,43.76996805111821,1,0,0
ENSMUSP00000015749,ENSMUSG00000015605,5.22,72.48535057587392,0,1,0
ENSMUSP00000103712,ENSMUSG00000037818,0.152,44.80406143983105,1,0,0
ENSMUSP00000029179,ENSMUSG00000027650,0.731,55.819656095899184,0,1,0
ENSMUSP00000031003,ENSMUSG00000029120,3.15,70.78936688311688,0,0,1
ENSMUSP00000017458,ENSMUSG00000017314,19.3,71.15018559055868,0,1,0
ENSMUSP00000050275,ENSMUSG00000034201,1.43,68.49899764063817,0,1,0
ENSMUSP00000003493,ENSMUSG00000003402,144,66.143697119897,0,0,1
ENSMUSP00000091377,ENSMUSG00000070304,6.13,71.75925925925925,1,0,0
ENSMUSP00000088379,ENSMUSG00000068888,0.363,62.666666666666664,0,1,0
ENSMUSP00000005952,ENSMUSG00000005802,0.097,55.15664289792398,0,1,0
ENSMUSP00000042857,ENSMUSG00000052273,0.012,59.31841235988945,0,1,0
ENSMUSP00000003554,ENSMUSG00000007122,56.0,65.62460527977768,0,0,1
ENSMUSP00000047012,ENSMUSG00000032867,0.652,69.94991652754591,0,0,1
ENSMUSP00000096340,ENSMUSG00000094762,0.045,44.409937888198755,1,0,0
ENSMUSP00000052804,ENSMUSG00000044121,0.447,48.85057471264368,1,0,0
ENSMUSP00000100064,ENSMUSG00000056494,0.006,44.172661870503596,1,0,0
ENSMUSP00000078808,ENSMUSG00000113949,5.55,75.71533136750529,0,0,1
ENSMUSP00000092661,ENSMUSG00000078675,500,40.88397790055249,0,1,0
ENSMUSP00000100053,ENSMUSG00000026648,0.379,52.92627258838089,0,0,1
ENSMUSP00000068267,ENSMUSG00000030224,45.2,44.72934472934473,0,1,0
ENSMUSP00000130508,ENSMUSG00000079429,0.006,69.70868459026354,1,0,0
ENSMUSP00000052716,ENSMUSG00000048520,0,51.840711958985665,0,0,1
ENSMUSP00000129154,ENSMUSG00000025470,0.194,67.81412700749054,0,1,0
ENSMUSP00000079014,ENSMUSG00000036872,0,60.94040956559919,0,1,0
ENSMUSP00000047281,ENSMUSG00000036197,0.337,57.53657492557176,0,1,0
ENSMUSP00000120362,ENSMUSG00000058571,8.99,68.9503520858225,1,0,0
ENSMUSP00000093077,ENSMUSG00000024012,28.1,77.88943862088458,1,0,0
ENSMUSP00000025170,ENSMUSG00000024312,10.4,66.55138868622015,0,0,1
ENSMUSP00000021283,ENSMUSG00000020901,0.131,71.21559633027523,0,0,1
ENSMUSP00000036138,ENSMUSG00000040759,7.36,68.68765773344549,0,1,0
ENSMUSP00000065352,ENSMUSG00000026895,211,67.05202312138728,0,0,1
ENSMUSP00000080116,ENSMUSG00000063975,1.07,41.36385043791786,1,0,0
ENSMUSP00000095777,ENSMUSG00000073927,0.047,53.91849529780564,0,1,0
ENSMUSP00000101858,ENSMUSG00000030795,526,43.45995078547296,0,0,1
ENSMUSP00000030730,ENSMUSG00000028898,2.39,63.221552677785574,0,0,1
ENSMUSP00000029929,ENSMUSG00000028262,2.49,43.425088999737945,0,0,1
ENSMUSP00000083589,ENSMUSG00000055541,0.004,55.79773495319834,0,1,0
ENSMUSP00000071824,ENSMUSG00000095765,0,57.37179487179487,1,0,0
ENSMUSP00000076686,ENSMUSG00000061207,0.434,66.43560415619238,0,1,0
ENSMUSP00000101032,ENSMUSG00000000732,1.29,60.20550096468793,1,0,0
ENSMUSP00000109997,ENSMUSG00000022747,2.42,52.30437823046518,1,0,0
ENSMUSP00000114843,ENSMUSG00000024807,4.7,66.51684222610768,0,1,0
ENSMUSP00000025505,ENSMUSG00000024603,18.9,61.376348748521046,1,0,0
ENSMUSP00000130372,ENSMUSG00000042747,16.6,72.51348778165661,1,0,0
ENSMUSP00000031591,ENSMUSG00000029595,0.103,76.92307692307692,1,0,0
ENSMUSP00000021345,ENSMUSG00000020962,14.5,41.858606239329504,0,1,0
ENSMUSP00000062171,ENSMUSG00000047414,0.859,57.639939485627835,1,0,0
ENSMUSP00000033776,ENSMUSG00000031403,139,40.6327672656273,0,1,0
ENSMUSP00000079380,ENSMUSG00000001847,239,56.0685306481572,1,0,0
ENSMUSP00000087372,ENSMUSG00000068479,44.0,50.45454545454545,0,0,1
ENSMUSP00000032182,ENSMUSG00000030094,3.32,63.81474600374285,0,0,1
ENSMUSP00000021958,ENSMUSG00000021496,16.9,64.3458731049972,0,1,0
ENSMUSP00000046255,ENSMUSG00000041238,0.387,39.154709749894174,0,0,1
ENSMUSP00000020002,ENSMUSG00000078453,66.6,39.318570817287124,1,0,0
ENSMUSP00000039263,ENSMUSG00000036586,1.01,68.27586206896552,0,1,0
ENSMUSP00000032344,ENSMUSG00000030220,322,62.75237296662753,0,1,0
ENSMUSP00000023159,ENSMUSG00000022517,2.05,64.43381686403433,1,0,0
ENSMUSP00000137600,ENSMUSG00000096139,0,58.29875518672199,0,1,0
ENSMUSP00000031739,ENSMUSG00000029725,2.75,73.46132897603486,0,0,1
ENSMUSP00000029214,ENSMUSG00000027671,45.0,56.383513821856596,0,1,0
ENSMUSP00000126061,ENSMUSG00000024037,3.33,67.03071789476095,0,1,0
ENSMUSP00000095742,ENSMUSG00000049674,0.001,59.74842767295598,0,0,1
ENSMUSP00000120967,ENSMUSG00000033685,1.46,66.6601437624724,0,1,0
ENSMUSP00000048691,ENSMUSG00000038637,0,66.77135875384617,0,0,1
ENSMUSP00000114397,ENSMUSG00000054161,0,67.21991701244814,0,1,0
ENSMUSP00000018568,ENSMUSG00000020537,11.4,68.4931506849315,0,0,1
ENSMUSP00000055079,ENSMUSG00000020401,0.032,48.4984984984985,1,0,0
ENSMUSP00000054385,ENSMUSG00000030584,1.83,73.43276694790555,0,0,1
ENSMUSP00000107688,ENSMUSG00000052736,0.003,46.02384903490519,0,1,0
ENSMUSP00000137329,ENSMUSG00000095409,0.037,54.149377593360995,1,0,0
ENSMUSP00000053033,ENSMUSG00000046756,17.4,71.60493827160494,0,0,1
ENSMUSP00000030091,ENSMUSG00000028394,19.3,75.93519494204426,0,1,0
ENSMUSP00000118464,ENSMUSG00000048652,0.07,46.6915164123902,0,0,1
ENSMUSP00000056457,ENSMUSG00000056564,0.639,67.23848850454904,0,0,1
ENSMUSP00000043765,ENSMUSG00000032826,64.4,56.048672272584305,0,1,0
ENSMUSP00000111062,ENSMUSG00000025938,0.019,54.40434578133718,0,1,0
ENSMUSP00000034787,ENSMUSG00000032253,3.92,33.38855148600757,1,0,0
ENSMUSP00000111088,ENSMUSG00000057417,80.4,48.538011695906434,0,1,0
ENSMUSP00000026550,ENSMUSG00000025477,11.1,66.26956016197198,0,1,0
ENSMUSP00000031531,ENSMUSG00000029551,12.8,71.54471544715447,0,1,0
ENSMUSP00000018909,ENSMUSG00000018765,17.8,56.592592592592595,1,0,0
ENSMUSP00000103923,ENSMUSG00000030600,0.454,70.24031373193506,0,1,0
ENSMUSP00000105583,ENSMUSG00000079013,2.73,62.70783847980998,0,0,1
ENSMUSP00000049104,ENSMUSG00000040253,3.48,57.90297339593114,1,0,0
ENSMUSP00000031264,ENSMUSG00000029322,79.7,50.4424778761062,1,0,0
ENSMUSP00000129069,ENSMUSG00000091734,0.012,51.315789473684205,1,0,0
ENSMUSP00000026455,ENSMUSG00000025389,1.14,66.66666666666667,1,0,0
ENSMUSP00000100674,ENSMUSG00000078256,0.841,71.3375796178344,0,1,0
ENSMUSP00000034969,ENSMUSG00000032401,0.019,60.10671931667752,0,0,1
ENSMUSP00000029203,ENSMUSG00000027667,1.14,45.02198301881186,0,1,0
ENSMUSP00000131590,ENSMUSG00000092073,0,50.0,0,0,1
ENSMUSP00000135979,ENSMUSG00000096337,6.67,44.31851808013257,0,1,0
ENSMUSP00000063882,ENSMUSG00000055003,0.162,72.56187209017398,0,1,0
ENSMUSP00000049534,ENSMUSG00000051457,14.5,54.97528476251881,0,1,0
ENSMUSP00000020721,ENSMUSG00000020439,7.41,63.073572947543774,1,0,0
ENSMUSP00000001127,ENSMUSG00000001100,15.5,59.14848095849379,0,0,1
ENSMUSP00000096356,ENSMUSG00000074345,2.65,60.48780487804878,0,1,0
ENSMUSP00000021114,ENSMUSG00000020766,25.3,69.46564885496183,0,1,0
ENSMUSP00000083459,ENSMUSG00000066829,0.324,61.159211159211154,0,1,0
ENSMUSP00000062919,ENSMUSG00000047102,0.001,47.5,0,1,0
ENSMUSP00000090564,ENSMUSG00000069805,173,72.72497243211265,0,1,0
ENSMUSP00000109109,ENSMUSG00000015597,1.74,47.78447051905497,0,0,1
ENSMUSP00000050496,ENSMUSG00000038351,0.059,69.71463322822342,0,1,0
ENSMUSP00000089105,ENSMUSG00000058331,0.653,47.41884095410316,0,0,1
ENSMUSP00000027269,ENSMUSG00000026100,0.271,46.23481781376518,0,0,1
ENSMUSP00000033915,ENSMUSG00000031517,44.1,56.272401433691755,1,0,0
ENSMUSP00000032356,ENSMUSG00000030230,0,36.59274193548387,0,0,1
ENSMUSP00000099716,ENSMUSG00000052135,0.07,86.07142857142857,0,1,0
ENSMUSP00000040611,ENSMUSG00000038932,0.078,73.50316918576304,0,0,1
ENSMUSP00000030661,ENSMUSG00000028848,0.609,80.61863612004288,0,1,0
ENSMUSP00000069508,ENSMUSG00000026245,54.9,45.740367768004,0,1,0
ENSMUSP00000104577,ENSMUSG00000089756,0.401,35.00902981318649,1,0,0
ENSMUSP00000074519,ENSMUSG00000115020,0,47.01699729692582,0,1,0
ENSMUSP00000071994,ENSMUSG00000057439,0.014,48.0719794344473,0,0,1
ENSMUSP00000104519,ENSMUSG00000038990,0.36,66.66666666666667,0,0,1
ENSMUSP00000041744,ENSMUSG00000040586,0.174,39.21568627450981,1,0,0
ENSMUSP00000086795,ENSMUSG00000068220,393,66.21732026143792,0,0,1
ENSMUSP00000031131,ENSMUSG00000029223,161,70.98214285714286,1,0,0
ENSMUSP00000053046,ENSMUSG00000045022,0.001,57.25806451612903,1,0,0
ENSMUSP00000029564,ENSMUSG00000027952,15.3,67.09200428310209,0,0,1
ENSMUSP00000042808,ENSMUSG00000039263,6.41,67.32611148724894,0,1,0
ENSMUSP00000031278,ENSMUSG00000029335,0.017,61.56026566949658,1,0,0
ENSMUSP00000042026,ENSMUSG00000034744,14.0,59.5727494633147,0,0,1
ENSMUSP00000093743,ENSMUSG00000029830,0.047,59.1919191919192,0,1,0
ENSMUSP00000077833,ENSMUSG00000112148,4.25,53.35739034286753,0,1,0
ENSMUSP00000112488,ENSMUSG00000073721,0.045,56.27615062761506,0,0,1
ENSMUSP00000054674,ENSMUSG00000025959,0.238,68.13322608024596,1,0,0
ENSMUSP00000041585,ENSMUSG00000038451,0.467,70.3185166565649,0,1,0
ENSMUSP00000136476,ENSMUSG00000095672,1.29,66.39344262295081,1,0,0
ENSMUSP00000047600,ENSMUSG00000034757,0.806,62.78899721448468,1,0,0
ENSMUSP00000105140,ENSMUSG00000000861,6.04,56.97318206849278,0,1,0
ENSMUSP00000072084,ENSMUSG00000059434,3.0,60.02996822802018,0,1,0
ENSMUSP00000058279,ENSMUSG00000051671,12.4,67.5,0,0,1
ENSMUSP00000020768,ENSMUSG00000020475,131,69.68503937007874,0,1,0
ENSMUSP00000065706,ENSMUSG00000048368,0.033,33.490566037735846,0,0,1
ENSMUSP00000048740,ENSMUSG00000036647,0,52.05047318611987,1,0,0
ENSMUSP00000129772,ENSMUSG00000032396,0.85,57.89802039867315,0,1,0
ENSMUSP00000030317,ENSMUSG00000028583,1.33,51.08200867052023,1,0,0
ENSMUSP00000027444,ENSMUSG00000026239,9.67,55.316755277803686,0,1,0
ENSMUSP00000111463,ENSMUSG00000069729,6.58,67.15500272945201,0,1,0
ENSMUSP00000129564,ENSMUSG00000032114,2.76,65.33369757432185,0,1,0
ENSMUSP00000036912,ENSMUSG00000036027,0,62.47449780288763,0,1,0
ENSMUSP00000034584,ENSMUSG00000032079,0.876,72.25659394944418,1,0,0
ENSMUSP00000031876,ENSMUSG00000029848,1.5,55.22582001723416,1,0,0
ENSMUSP00000029336,ENSMUSG00000027770,3.88,40.21956087824351,0,1,0
ENSMUSP00000033905,ENSMUSG00000031508,1.72,63.18510433134804,0,1,0
ENSMUSP00000107284,ENSMUSG00000024985,7.73,62.33202711612633,0,0,1
ENSMUSP00000099987,ENSMUSG00000020473,9.22,69.74395148654065,0,1,0
ENSMUSP00000021631,ENSMUSG00000021209,0.088,45.63323401040284,1,0,0
ENSMUSP00000026148,ENSMUSG00000025150,159,70.73283858998144,0,0,1
ENSMUSP00000032125,ENSMUSG00000030046,0.172,62.55924170616114,0,0,1
ENSMUSP00000135193,ENSMUSG00000003680,5.93,64.99524086708843,0,1,0
ENSMUSP00000113862,ENSMUSG00000037426,0.47,53.620409555404926,0,1,0
ENSMUSP00000027856,ENSMUSG00000026571,0.554,41.731245882401524,1,0,0
ENSMUSP00000048238,ENSMUSG00000038970,0.618,58.15217391304348,0,0,1
ENSMUSP00000105207,ENSMUSG00000042292,5.29,66.90542007663647,0,0,1
ENSMUSP00000015891,ENSMUSG00000015747,5.93,50.61295971978984,0,1,0
ENSMUSP00000020755,ENSMUSG00000020463,4.86,35.98817596828433,0,0,1
ENSMUSP00000136377,ENSMUSG00000095930,0.034,57.89473684210526,1,0,0
ENSMUSP00000041915,ENSMUSG00000040021,0.873,42.123893805309734,1,0,0
ENSMUSP00000026537,ENSMUSG00000025464,3.45,56.918204892611314,0,1,0
ENSMUSP00000050300,ENSMUSG00000047631,1.86,58.78817791197306,0,0,1
ENSMUSP00000070718,ENSMUSG00000051769,0.988,61.72839506172839,0,1,0
ENSMUSP00000077132,ENSMUSG00000042284,3.43,49.66101694915254,0,1,0
ENSMUSP00000031486,ENSMUSG00000029513,26.2,71.39804448891947,0,1,0
ENSMUSP00000099894,ENSMUSG00000028402,1.36,45.846723676878675,0,1,0
ENSMUSP00000059780,ENSMUSG00000049128,2.8,57.356076759061835,0,0,1
ENSMUSP00000131477,ENSMUSG00000030590,3.16,64.45027358152103,0,1,0
ENSMUSP00000079727,ENSMUSG00000063524,2135,65.42779970345043,1,0,0
ENSMUSP00000085794,ENSMUSG00000043760,0.104,47.216748768472904,1,0,0
ENSMUSP00000030152,ENSMUSG00000028441,0,66.04102049504348,0,0,1
ENSMUSP00000074898,ENSMUSG00000062300,3.82,65.96407359119223,0,1,0
ENSMUSP00000017151,ENSMUSG00000017007,0.939,75.0,0,0,1
ENSMUSP00000089045,ENSMUSG00000033991,2.11,45.718816741627606,0,1,0
ENSMUSP00000022986,ENSMUSG00000022358,0,69.66292134831461,0,1,0
ENSMUSP00000066897,ENSMUSG00000030378,18.8,39.9262542619489,1,0,0
ENSMUSP00000089269,ENSMUSG00000069259,0.075,45.61321446914667,1,0,0
ENSMUSP00000053235,ENSMUSG00000047284,0.191,61.09458260744667,1,0,0
ENSMUSP00000042265,ENSMUSG00000035666,7.67,59.29203699624043,0,1,0
ENSMUSP00000100062,ENSMUSG00000028252,3.77,39.0372164099857,1,0,0
ENSMUSP00000030190,ENSMUSG00000028468,0.271,57.142857142857146,0,1,0
ENSMUSP00000015791,ENSMUSG00000015647,7.0,67.49126109169131,0,1,0
ENSMUSP00000046812,ENSMUSG00000042372,0.017,90.35639412997904,1,0,0
ENSMUSP00000049625,ENSMUSG00000060261,247,57.25648551867286,0,0,1
ENSMUSP00000103943,ENSMUSG00000040720,6.47,41.965608597336924,0,0,1
ENSMUSP00000043849,ENSMUSG00000039239,1.12,64.10998395387418,1,0,0
ENSMUSP00000107546,ENSMUSG00000030207,3.33,67.26165730221877,0,0,1
ENSMUSP00000047284,ENSMUSG00000034833,0.04,54.06410758941729,1,0,0
ENSMUSP00000041190,ENSMUSG00000036782,0.731,46.53885369039903,1,0,0
ENSMUSP00000047441,ENSMUSG00000032897,40.3,57.17569633313614,0,1,0
ENSMUSP00000039381,ENSMUSG00000038600,1.62,63.54916067146283,0,0,1
ENSMUSP00000062459,ENSMUSG00000039608,0.002,52.1875,0,1,0
ENSMUSP00000087208,ENSMUSG00000068394,0.155,54.34657455382844,1,0,0
ENSMUSP00000034184,ENSMUSG00000031737,0.053,74.9532393467467,1,0,0
ENSMUSP00000030247,ENSMUSG00000028522,7.29,36.96115799238628,1,0,0
ENSMUSP00000075416,ENSMUSG00000038048,0,50.4594180704441,0,1,0
ENSMUSP00000136632,ENSMUSG00000095852,0.001,27.03412073490814,1,0,0
ENSMUSP00000053643,ENSMUSG00000025821,0.082,71.81409295352324,0,0,1
ENSMUSP00000033737,ENSMUSG00000031371,1.62,59.18028277493536,0,1,0
ENSMUSP00000049967,ENSMUSG00000003134,0.021,65.1766607143152,1,0,0
ENSMUSP00000105560,ENSMUSG00000074736,1.05,61.834308978341944,0,1,0
ENSMUSP00000099702,ENSMUSG00000027078,0.976,65.55158324821247,1,0,0
ENSMUSP00000055037,ENSMUSG00000022245,0.123,68.03698023985996,0,0,1
ENSMUSP00000102776,ENSMUSG00000037996,8.23,57.97497868897053,0,0,1
ENSMUSP00000120547,ENSMUSG00000030929,0,39.570507116555156,1,0,0
ENSMUSP00000006949,ENSMUSG00000006764,0.243,59.918200408997954,0,1,0
ENSMUSP00000031288,ENSMUSG00000029345,5.66,78.33979934906537,0,0,1
ENSMUSP00000103716,ENSMUSG00000020530,1.98,39.46618627235126,1,0,0
ENSMUSP00000026552,ENSMUSG00000025479,49.8,56.51276069481401,0,1,0
ENSMUSP00000078198,ENSMUSG00000029608,14.3,65.12283799150158,0,0,1
ENSMUSP00000124635,ENSMUSG00000052942,0,56.69262285333714,0,1,0
ENSMUSP00000004850,ENSMUSG00000004730,4.14,52.831487512603395,1,0,0
ENSMUSP00000034239,ENSMUSG00000031787,0.881,70.73596358118361,0,0,1
ENSMUSP00000022865,ENSMUSG00000022255,115,42.149363783190346,0,1,0
ENSMUSP00000031533,ENSMUSG00000029553,0.994,44.88027949468662,1,0,0
ENSMUSP00000108801,ENSMUSG00000067360,0.019,44.12075482237283,1,0,0
ENSMUSP00000032754,ENSMUSG00000030539,1.26,68.81067961165049,0,1,0
ENSMUSP00000028137,ENSMUSG00000026798,2.51,69.44019644000544,0,1,0
ENSMUSP00000026218,ENSMUSG00000025200,3.67,50.34419997673275,0,0,1
ENSMUSP00000097768,ENSMUSG00000002546,20.5,63.54065049304859,1,0,0
ENSMUSP00000026462,ENSMUSG00000025396,23.4,63.318845658943566,0,1,0
ENSMUSP00000021050,ENSMUSG00000020709,1.15,66.43549269360005,1,0,0
ENSMUSP00000018614,ENSMUSG00000018470,0.201,58.76543209876543,0,0,1
ENSMUSP00000055772,ENSMUSG00000035093,0.108,49.919270332114365,1,0,0
ENSMUSP00000015160,ENSMUSG00000015016,3.83,66.43240393527377,0,0,1
ENSMUSP00000051694,ENSMUSG00000048003,0,67.57160069891776,0,1,0
ENSMUSP00000009530,ENSMUSG00000001131,25.6,61.16504854368932,0,1,0
ENSMUSP00000023572,ENSMUSG00000022865,15.4,56.00651407833281,0,0,1
ENSMUSP00000135639,ENSMUSG00000024613,144,59.24873586341969,0,1,0
ENSMUSP00000049146,ENSMUSG00000038957,4.24,54.24736702224677,0,0,1
ENSMUSP00000041427,ENSMUSG00000038793,0.294,77.50677506775068,0,0,1
